199	0.20	안녕하세요. 17년차 모션 그래픽
2240	2.24	디자이너 존코바이입니다. 뭐 영상을
4240	4.24	만들건 간단한 디자인을 하건 당연히
6440	6.44	예쁘게 만들고 싶잖아요. 어떻게든
8400	8.40	이거 넣고 저거 넣고 색도막 넣어보고
11200	11.20	이런 얘기 좀 들어봤을걸요. 이거
12880	12.88	너무 복잡해. 정신 없어. 빼야 될
15080	15.08	것 같은데. 그래서 빼라고 해서
17400	17.40	뺐더니 또 허전하대. 무언가를 뺀다,
20000	20.00	덜어낸다라는 것도요. 방법이
21720	21.72	있습니다. 오늘의 팁은 HP 신제품인
24320	24.32	G2 미니 G1A 워크스테이션에서
27039	27.04	보여 드릴 건데요.이 워크스테이션은
29080	29.08	전문가를 위한 장비로 일반 PC와는
31439	31.44	다르게 저 같은 디자이너에게 딱
33520	33.52	맞춤이거든요. 자세한 성능은
35440	35.44	뒤에이어서 알려 드릴 테니 오늘은
37800	37.80	본격적으로 HP, G2, 미니,
39760	39.76	G1,A와 함께 생략과 축소 제대로
42960	42.96	알려 드릴게요. 생략과 축소 그냥
46039	46.04	빼면 되는 거 아닌가요? 아닙니다.
47879	47.88	무언가 막 예쁘게 만들기 위해서
50320	50.32	어떻게든 많은 걸 넣고 그대로
52480	52.48	보여주고 싶은 욕심이 있었을 겁니다.
54280	54.28	근데 디자인은요. 막 보여주는게
56359	56.36	아니라 보여지게 만드는 것이에요.
58399	58.40	이성과의 관계에서도요. 뭔가 말을
60120	60.12	잘하려면요. 어떻게 해야 된다고
61600	61.60	대답하는 줄 아세요? 잘생겨야
63039	63.04	된다고. 쓸데없는 미사역으로 빼라고
65280	65.28	말합니다. 그러면 되게 말을 잘하는
67080	67.08	것처럼 보여진다라고 합니다. 그렇게
69159	69.16	제가네 가지 정도의 생략과 축소 팁을
71880	71.88	알려 드릴 건데 일단 첫 번째 한
73640	73.64	프레임 안에는 하나의 메시지만
75479	75.48	넣으셔야 됩니다. 영상을 만들 때
76960	76.96	특히나 중요한 건데 우리가 영상은
78840	78.84	되게 빠르게 흘러가잖아요. 그러니까
81600	81.60	그 한 화면 안에 많은 메시지를
83960	83.96	넣으면요. 이것도 안 보이고 저것도
85799	85.80	안 보이고 오히려 모든 것들이 눈에
87920	87.92	보이지 않게 되죠. 예를 들면은
89880	89.88	좌상단부터 가운데이 하단까지 이걸
93000	93.00	읽는데 시간이 오래 걸리고 이걸 전부
95880	95.88	읽기 전에 아마 영상이 흘러가거나
98240	98.24	놓치게 되겠죠. 이런 것도
99479	99.48	마찬가지입니다. 제가 간단하게 만들어
