40	0.04	여기 서울 잠실에는 원래 한강이었던
2159	2.16	호수가 있습니다. 석촌 호수죠.
3760	3.76	그런데이 호수 물이 고여 있는게
5759	5.76	아닙니다. 매일 밑으로 세어 나가고
7720	7.72	있고 세는만큼 한강물을 걷다 다시
9960	9.96	붙고 있습니다. 하루 평균
11400	11.40	2,000톤이 바닥으로 빠져나가고요.
13240	13.24	원래이 자리는 한강 본류였거든요.
15320	15.32	송파강이라고 불렀고 조선 시대
17039	17.04	송파나루가 바로 여기 있었습니다.
18640	18.64	잠실은 그 강 건너편의 섬이었고요.
21080	21.08	그런데 지금 그 강물은 롯데월드
23320	23.32	놀이기구 아래에서 잔잔한 호수 행세를
25640	25.64	하고 있습니다.이 호수의 문제는 딱
27359	27.36	한 줄로 요약됩니다. 바닥이 세는
29400	29.40	그릇이라는 거. 앞으로 나올 이야기는
31759	31.76	전부 여기서 출발합니다. 잠실은 원래
33800	33.80	섬이었습니다. 한강이 두 갈래로
35559	35.56	갈라져 흐르는 사이에 낀 모래
37040	37.04	섬이었죠. 남쪽 물길이 볼류인
39040	39.04	송파강이었고 북쪽 물길은
40960	40.96	색강이었습니다. 섬에는 뽕나무가
42840	42.84	무성해서 누회를 찌는 잠실이라는
44800	44.80	이름이 붙었고요. 강남 남쪽
46280	46.28	송판하루에서 배를 타면이 섬을지나
48399	48.40	강북으로 건너갔습니다. 그러다
50000	50.00	1925년 을축년 대홍수 때 북쪽
52399	52.40	색강이 크게 넓어졌고 이때부터 물이
54520	54.52	북쪽으로 더 많이 흐르기 시작했다고
56199	56.20	전해집니다. 남쪽 송파강은 그만큼
58199	58.20	물길이 약해졌고요. 그러니까 지금
60199	60.20	롯데월드가 있는 자리는 조선 시대
62039	62.04	사람들이 배를 타던 나루터합
63800	63.80	강물이었던 겁니다. 1971년 4월
66240	66.24	서울시는 잠시를 섬에서 육지로 바꾸는
68640	68.64	공사를 시작합니다. 한강 공유면
70680	70.68	매립이죠. 섬 북쪽 물길은 넓히고
73159	73.16	남쪽 물길인 송파강은 막아버렸습니다.
75600	75.60	강 하나를 통째로 없애고 그 자리를
77600	77.60	흙으로 채운 겁니다. 그런데 남쪽
79479	79.48	물길을 전부 메우지는 않았습니다.
81360	81.36	일부를 남겨 뒀는데 그게 지금 석촌
83720	83.72	호수예요. 강을 잘라내고 남은 토막이
85960	85.96	호수가 된 거죠. 나중에 송파대로가
87680	87.68	가운데를 지나면서 동호와 서우로
89360	89.36	갈라졌고 두 호수는 다리 및 작은
91280	91.28	물길로 이어져 있습니다. 그런데이
92880	92.88	호수는 태어날 때부터 문제를 안고
94759	94.76	있었습니다. 원래 강바닥이었으니까
96759	96.76	바닥이 진흙이 아니라 모래거든요.
98880	98.88	물이 잘 빠지는 실트질 모래입니다.
101119	101.12	게다가 호수 수면이 한강 수면보다
103680	103.68	최대 5.1m나 높습니다. 높은데
105799	105.80	있는 물은 낮은 데로 가려고 하죠.
107479	107.48	그러니 호수물은 모래 바닥을 통과해서
109600	109.60	땅속으로 환강 쪽으로 야금야금
111479	111.48	빠져나갑니다. 하루 평균
112719	112.72	2,000톤이요. 환장을 노르시죠.
114719	114.72	강을 막아서 호수를 만들었는데 호수가
117159	117.16	강으로 돌아가려고 합니다. 그럼
118719	118.72	바닥에 방수 처리를 하면 되지
120280	120.28	않냐고요? 그것도 안 됩니다.이 호수
122039	122.04	면적이 21만제가 넘습니다. 축구장
124600	124.60	30개 크기죠. 물을 다 빼고 바닥
127000	127.00	전체를 파헤쳐 방수막을 까는 건
128920	128.92	호수를 한번 없앴다가 다시 만드는
130599	130.60	공사예요. 그리고이 호수 바닥은 주변
133000	133.00	땅속 지하수와 이어져 있습니다.
134519	134.52	완전히 막아 버리면 주변 지하수
136319	136.32	흐름이 통째로 바뀌고요. 그래서
138040	138.04	서울시는 발상을 뒤집습니다. 세는 걸
140000	140.00	막지 말자. 대신 세는만큼 붙자.
142160	142.16	한강물을 끌어다 호수 수위를 맞추는
144040	144.04	방식이 이렇게 시작됩니다. 첫 번째는
146280	146.28	관입니다. 한강에서 호수까지 물을
148280	148.28	끌어오는 관을 묻고 수위가 내려가면
150519	150.52	한강물을 퍼올려 채웁니다. 만수에는
152519	152.52	5m 안 바뀌고요.이 물은 호수를
154840	154.84	채우고 바닥으로 세고 땅속을지나 다시
157080	157.08	한강으로 갑니다. 한강에서 나와서
158800	158.80	한강으로 돌아가는 거죠. 없애는게
160519	160.52	아니라 길을 정해 준 겁니다.이
162360	162.36	호수는 1980년대에 산책로와 녹지가
164760	164.76	붙으면서 공원이 됐고 1989년에는
167280	167.28	서호 위에 롯데월드 매직 아일랜드가
169400	169.40	올라앉았습니다. 호수는 놀이공원의
171159	171.16	앞마당이 됐지만 바닥은 여전히
173000	173.00	모래였습니다. 그런데이 균형이 한번
175280	175.28	크게 깨진 적이 있습니다. 2011년
177319	177.32	10월부터 2013년 10월 사이
179440	179.44	호수 수위가 눈에 띄게 내려갔습니다.
181239	181.24	연평균 4.68m였던 수위가
183319	183.32	4.17m까지 떨어졌거든요. 물을
185360	185.36	계속 부었는데도요. 물을 붓는
187319	187.32	속도보다 세는 속도가 더 빨라진
189159	189.16	거예요. [음악] 잠실 한복판에서
190599	190.60	호수가 마르니 동네가 뒤집혔습니다.
192480	192.48	근처에서 도로가 꺼지는 일까지
194159	194.16	겹치면서 호수물이 빠져서 땅이
196360	196.36	꺼지는게 아니냐는 말이 돌았고요.
198120	198.12	서울시가 한국 농어촌 공사의 원인
200040	200.04	조사를 맡겼고 2015년 8월에
202080	202.08	결과를 발표합니다. 그 시기에 호수
204239	204.24	주변에서 지하철 구호선 공사,
206599	206.60	제이롯데 월드 공사, 대형 건물 신중
208760	208.76	여덟 곳이 한꺼번에 진행됐거든요.
211680	211.68	땅을 깊게 파는 공사는 지하수를
213720	213.72	퍼내야 합니다. 주변 지하수위가
215200	215.20	내려가니까 호수 물이 그쪽으로 더
217239	217.24	빨리 빨려 나간 겁니다. 호수의 자연
219040	219.04	물 빠짐에 공사장 물 빠짐이 겹친
220799	220.80	거죠. 물의 동의 원소를 분석했더니
222879	222.88	호수 물과 공사장에서 나온 물이
224640	224.64	비슷했고 공사 기간에는 땅속물 흐름이
227120	227.12	공사장 방향으로 바뀌어 있었다는게
228879	228.88	근거였습니다. 두 번째는 계측입니다.
231080	231.08	이때 가장 큰 걱정은 호수물이 아니라
233319	233.32	주변 땅이었습니다. 조사 결과
