420	0.42	야 우리 집 버블 역세권이야 아파트
2820	2.82	자랑할 때 많이 하는 얘기죠 우리 집
4740	4.74	앞에
5460	5.46	지하철 2개 있어 아파트 분양할 때도
7560	7.56	굉장히 많이 홍보하잖아요 근데 솔직히
9420	9.42	요즘은 더블 역세권이라고 해도
11639	11.64	난 부럽지가 않아 왜 요즘 더블
13620	13.62	역세권 아닌데도 있어 지금
15420	15.42	욕 안에만 봐도
16440	16.44	지하철 2개 겹치는 곳은 하나 둘 셋
19080	19.08	넷 다섯 여섯 일곱 너무 많죠 너무
21420	21.42	많아서 더블 역세권 더 이상
23340	23.34	자랑거리가 안 돼요 어느새 그런
25439	25.44	시대가 돼버렸죠 요즘은이 정도는
26760	26.76	돼야지 트리플 역세권이 정도는 돼야지
28260	28.26	더블은이
29880	29.88	트리플은 3
31019	31.02	서초 트리플 역세권 의기양양한데
33719	33.72	요즘은 또
35040	35.04	약간 오버 못하면
36300	36.30	트리플 역세권 아닌 것도 있어 트리플
37920	37.92	역세권 여기 트리플 역세권 여기도
39660	39.66	트리플 역세권 많은데 분명히
41280	41.28	자랑거리긴 한데
42600	42.60	굉장히 흔하긴 하다 코드 수를 치는
44280	44.28	사람들도 많다 철도가 이렇게 많이
46200	46.20	깔리다 보니까 우리 집 근처에 지하철
48120	48.12	3개 정도 없으면 좀 기분 나쁜데 나
50640	50.64	이제 정말
51600	51.60	흔치 않은 건
52739	52.74	쿼드 4개의 지하철이
54840	54.84	앞으로 다니게 되는 곳 이건 정말
56579	56.58	잘하는 하죠 이제 자 그런데
58320	58.32	펜타
59340	59.34	5개 GTX 및 지하철이 지난다면
62640	62.64	펜타 역세권이라고 하고요 6개다 헥사
65700	65.70	7개의 노선이 지난다 탭 하라고
68040	68.04	합니다 햅타 역세권 처음 들어보죠
69420	69.42	아마 여러분들이 그나마 들어보신 건
71820	71.82	펜타까지고요 펜타 역세권 5개
73619	73.62	정거장이 지난다 해서 아마 헥사
76920	76.92	헥타르는 많이 들어보신 분들이 없어요
78840	78.84	지금 존재하지 않으니까 하지만 미래엔
81000	81.00	존재합니다 이런 건 여러분이
82259	82.26	기본적으로 알고 계시면 좋거든요
83580	83.58	오늘은
84720	84.72	7개 노선이 환승을 하게 되는 아
86820	86.82	정말 복잡하겠죠
88380	88.38	햅탄 역세권이 생긴다라는 주제로
91259	91.26	버블역세권 트리플 역세권 너무 많아서
92880	92.88	다 정리할 수가 없고
