0	0.00	자 gtx 씬 5선 4 개혁 더
2220	2.22	생긴다 작년부터 21:00 그랬던
4710	4.71	gtx 신호선 추가 정차역 학점이
7649	7.65	됐어요 국토교통부는 24일 thx 시
10769	10.77	노선의 요점은 딸입니다 2월 우선
13110	13.11	협상 대상자 는 현대건설이 구요
15030	15.03	현대건설이 주택 쓰시 노선을 건설 할
17970	17.97	거에요 현대건설과 지자체가 이 긴밀한
21029	21.03	논의를 거쳐서 제안했던 4개 추가
23460	23.46	여기에 대해서 전부 달에게 전부다
25789	25.79	실시협약 에 반영했다 라고 밝혔어요
28769	28.77	지금 가장 강력해 부분 애교 슬 단
31019	31.02	없다는 거에요 왕십리 인더 번 의왕
33840	33.84	상록수 이렇게 4개 정거장을
36210	36.21	최종적으로 추가 확정했다 라고 발표를
39510	39.51	한 겁니다 이게 대선 전에 있었던 이
41489	41.49	쉬어서 조금은 이제 대선에 묻힌 감이
44250	44.25	있어요 아직 모르시는 분들이 많은것
46079	46.08	같아서 를 확정되었다는 소식이 gtx
48719	48.72	가 집값에 미치는 영향은 우리가 많이
50460	50.46	다서 알죠 사실 이 내게 정 부장은
52910	52.91	확정 전에도 어느정 제사 하신 분들은
55680	55.68	있었기 때문에 다 여기 미리 올라
57329	57.33	있는 부분도 있었지만 그래도 잘 보면
58980	58.98	아직 굉장히 투자가치가 좋은 것들이
60809	60.81	있어요 시세차익이 눈에 그냐 보이는
63270	63.27	것들 그런 것들을 오늘 정보 장별로
65519	65.52	한번 소개해 드리려고 합니다
74800	74.80	네 안녕하세요 모두의 부동산입니다
76660	76.66	오늘은 오랜만에 gtx 신호선 추가
79000	79.00	정차 얘기를 할 건데 항상 그 전에는
80770	80.77	뭐 예사 했었잖아요 어디에 생기지
83170	83.17	않겠느냐 제가 예전에 예상했던
85510	85.51	영상에서 보면 의왕 상록수 엮은 거의
88270	88.27	확실할 것 같다 인덕원 도 굉장히
90040	90.04	유력하다 당신이 상대적으로 조금
91840	91.84	힘들지 않겠냐 뭐 이런저런 예산
93550	93.55	했었는데 예상에 무색하게 다 추가
96280	96.28	됐어요 일단 다 추가 또 하나 해서
98920	98.92	보니까 다 알게 됐고 중요한 건 지금
101080	101.08	부터 조 2 gtx 신호선 추가
103660	103.66	정차역 이 근처 부동산에 어떤 영향을
106119	106.12	미칠지 다 중요하거든요 기록 전부터
108520	108.52	예상을 했다 고 하지만 게 확정이
110950	110.95	된거 랑 예상하는 단계 남은 차이가
112960	112.96	있죠 아직 확정이 안 됐을 때는
114789	114.79	불안해서 못 들어 가시는 분들이 분명
116500	116.50	있거든요 근데 확정되고 나서 들어가게
118270	118.27	원하시는 분들도 있어요 ro 리스크
120250	120.25	lo 리턴한다 지금 왕십리 인덕원
122979	122.98	의왕 많이 오르긴 했는데 이 근처
125440	125.44	아빠 뜨개 없이 작년부터 많이 오르긴
127300	127.30	했는데
128259	128.26	여러분이 재개발 재건축 이런 것들을
130869	130.87	잘 찾아보시면 상당히 저평가 되어있는
133840	133.84	것들이 몇개 있다 그리고 상록수 같은
135730	135.73	경우에는 사실 여기서 예상을 했었지만
137920	137.92	좀 힘들지 않겠냐는 분위기였어요
141489	141.49	2021 년 상반기에는 좀 들어오나
143739	143.74	들어오고 나다가 하반기에는 없겠는데
145840	145.84	하다가 갑자기 또 이 추가되면서 까는
148330	148.33	뜻하지 않은 대박을 지금 밟게 된
150340	150.34	분위기인데 상록수쪽 또 앞으로
152320	152.32	투자가치가 굉장히 좋아하고 있는
154150	154.15	투자처 들이 있겠죠 각 정거장 별난
156670	156.67	볼게요 서방 심리 부터 보겠습니다
161960	161.96	사실은 이 망신 미역은 원래 교통이
164120	164.12	굉장히 좋은 곳이에요 성동구 아니에요
166400	166.40	위치적으로 또 서울의 정신이고 서울
168260	168.26	조 신부 위치를 했고 그 성동구
170540	170.54	안에서도 뭐 입기 적으로는 이성수
173060	173.06	등을 많이 치지만 철도 교통 하면
175310	175.31	양심이 줘 무신 벌써 더블 트리플
177950	177.95	쿼드 아니에요 이미 오선이 5선 정의
180890	180.89	중앙 선수인 분당 서 다니고 있는
183110	183.11	정거장 이에요 이미 여기에 이제 먹어
185420	185.42	들어온다 gtx 라는 어마어마한
186980	186.98	괴물이 들어온다 물론 지금도 교통이
189170	189.17	매우 좋아서 서울 주요 일자리를 아주
191270	191.27	쉽게 갈 수 있는 곳이라 가 엄청난
193610	193.61	변화가 일어나게 않아요 피면 은 이미
195710	195.71	지금 5호선 타고 광화문 근 반
197270	197.27	이구요 강남 이후 산타마을 그만
199310	199.31	하구요 어선 등 쪽 가야돼 표면은
201110	201.11	수임 분당선 타고 쭉 내려가면 성수동
203600	203.60	지나서 압구정 강남 구청 성능 일자리
206420	206.42	다 할 수 있죠 또 뭐 거리 가까워요
208400	208.40	오래 걸리지도 않습니다 지금도 이런
210020	210.02	교통이 너무 좋아서 여기에 쥐치 x
