40	0.04	한강 바로앞 청담동 명품 거리와
2440	2.44	앞구정 갤러리아에서 쇼핑을 하고
4720	4.72	코엑스와 더불어 강남 최고의 후재
7000	7.00	잠실 마이스가 코앞에 있으며 단지
9880	9.88	바로 앞에 봉은초 봉은 중을 끼고
12679	12.68	있고 고등학교는 그 유명한
14040	14.04	경기고등학교 그야말로 대한민국 최고의
16880	16.88	입지 청담동의 청약 물량이 떴는데
19760	19.76	나라에서 정한 법과 규제로 인하여
22119	22.12	현재 시세보다 10억에서 15억 정도
25400	25.40	저렴하게 깎아서 분양할 수밖에 없는
28320	28.32	상황이라면 다가이 아파 파트를
30400	30.40	분양받아 입주할 때까지 필요한 현금이
32960	32.96	3억 5천만 원 정도라면 이건 받을
35960	35.96	수만 있다면 무조건 받아야겠죠
38239	38.24	7호선과 9호선 그리고
40399	40.40	2030년엔 대한민국 교통의
42559	42.56	명실상부한 중심인 gtxa 신호선
45680	45.68	삼성역을 금방해 두는이 분양 단지
48719	48.72	청담 르의 천약 일정부터 그 입지와
52359	52.36	상세한 단지의 특징 그리고 가장
54520	54.52	중요한 천약 했을 때에 얼마나 싸게
56879	56.88	분양 받느냐 안전 마진을 계산해
58760	58.76	보고요 현금이 3억 5천만 원 정도
61680	61.68	필요하다고 했는데 어떻게 이게
63480	63.48	가능한지 알아볼 거고 그리고 누가
66200	66.20	어떤 사람이 당첨되는 이제를 일반
68920	68.92	공급 신혼부부 특별 공급 생애 최초
71520	71.52	특별 공급 다자녀 공급으로 나눠서
74280	74.28	당첨이 가능하신 분과 불가능한 분들을
77000	77.00	나누어 드릴 거고요 마지막으로 주의
78799	78.80	사항까지 한번에 쭉
88240	88.24	알아보겠습니다네 안녕하세요 모 의
90079	90.08	동사입니다 영상이 오랜만이죠 앞으로
91960	91.96	내일까진 아니더라도 자주 영상이 다시
94399	94.40	올라갈 예정입니다 오랜만에 여러분께
96680	96.68	나눠 드리고 싶은 주제는 청담
98479	98.48	르엘이라는 단지의 청약 분양을 좀
101439	101.44	소개해 드리고 궁극적으로는 강력하게
103560	103.56	좀 추천을 해 드리고 싶어서 분양
105840	105.84	관련 영상을 제가 최근 몇 년 사이에
107840	107.84	잘 안 찍다가 오랜만에 찍습니다 너무
109920	109.92	좋은 기회이기 때문에 왜 너무 좋은
112280	112.28	기회인지이 두 개의 목차를 제가
115479	115.48	진행할 때 유심히 들어보시면 아 정말
118039	118.04	좋은 기회구나 걸 느끼 실 수 있을
120439	120.44	것 같아요 청담동이 해서이 부자들만
123240	123.24	할 수 있는 청약이 아닙니다 현금이
125200	125.20	10억씩 필요한 것도 아니고요
126960	126.96	생각보다 규제가 많이 걸리지 않는
129280	129.28	청약 물량이라 3억 5천 정도면
