0	0.00	의정부에서 강남 삼성이 겨우 18분
2919	2.92	18분 만에 간다고 이게 말이 되나
4960	4.96	내가 아는 의정부라면 곳은 지하철을
6759	6.76	탈 때마다 보는이 큰 노선도의
8639	8.64	꼭대기의 끝에 저기까지 가는 사람들이
11080	11.08	있네 하는 거기 아니야 우리 아들 내
13040	13.04	친구 군대 갈 때 마중 갔던 그곳
15200	15.20	가는 길에 보니까 막 탱크도 길거리에
17000	17.00	돌아다니고 오는 길에 뭐 들려볼데
18680	18.68	없나 해서 부대찌개 한번 먹고 왔던
20600	20.60	거기였는데라고 아직도 의정부를
22400	22.40	인식하고 계신 분들도 많기 때문에이
24279	24.28	숫자가 조금 더 충격적으로 다가올 수
26119	26.12	있을 것 같긴 합니다 자 그 의정부
28039	28.04	맞습니다 로선 끄트머리에 저일
29960	29.96	언제가나 싶었던 의정부에서 강남
32200	32.20	삼성역 코엑스 있는 거기 18분 만에
34559	34.56	주파할 수 있다 맞습니다 거짓말
36559	36.56	아니고요 그렇게 머지 않아 현실이 될
38480	38.48	이야기예요 이걸 가능하게 해주는 건
40559	40.56	바로 GTX 씨죠 착공한다 한다 하고
43200	43.20	미루다가 2024년 1월 25일
46600	46.60	착공했습니다 gtxc 공사 시작했어요
49960	49.96	거의 대부분의 구간을 기존에 깔려져
52320	52.32	있는 선로를 이용하기 때문에 공사
54160	54.16	기간도 모든 GTX 노선 중 비교적
56760	56.76	짧을 것으로 예상되는 노선인데요
58879	58.88	오늘은 착공이 며칠 내로 다가온
60920	60.92	어쩌면 여러분이 영상을 보고 있는
62199	62.20	시점에 착공을 들어갔을 수도 있는이
64280	64.28	GTX CY 모든 것을 여러분께
66760	66.76	정리해드리겠습니다 여러분이 궁금한
68360	68.36	모든 것 일단 GTX시는 노선이
70479	70.48	헷갈려요 정확하게 어떤 노선들이
72720	72.72	추가되어서 실시 계획이 승인
74720	74.72	되었는지를 완전 확정된 거를 정리를
76759	76.76	한번 할 거고요 그리고 완공이 언제
78880	78.88	될 것으로 예상이 되는지 실제로 언제
80720	80.72	18분 만에 강남을가 그리고 각 모든
82960	82.96	정거장들이 주요 목적지까지 가는
85000	85.00	시간은 얼마나 걸리는지 그 배차
86799	86.80	간격은 어떻게 되고 요금은 정확하게
88920	88.92	얼만지 다른 교통 수단에 비해서
90640	90.64	얼마나 비싼 건지 제일 중요한 거
92280	92.28	tx C 노선의 최대 수혜지는
94280	94.28	어디인지 그리고 병점 평택 천안등
96840	96.84	추가 연장은 어떻게 진행이 되고
98920	98.92	있는지 오늘 모드의 부동산과 함께 싹
101000	101.00	다
105700	105.70	[음악]
108759	108.76	정리합니다 GTX n 총 여섯 개
110880	110.88	노선이 일단 계획이 되어 있죠 계획
113200	113.20	계획돼 있다고 꼭 다 되는 건
114600	114.60	아니에요 첫 번째 뭐였어요 a
116119	116.12	노선이었고 얘는 3월 말에 이제 첫
117759	117.76	개통을 한다고 합니다가 a 가 개통할
120360	120.36	때쯤 들어가네요 그죠 그다음은 이제
122079	122.08	노선으로 예상을 하고 있고 그 뒤어서
124360	124.36	def 이제 봐야 됩니다 어떻게 될지
126960	126.96	a n 지금 이제 개통 직전이고 c
128840	128.84	n 착공 단계이 비노 선까지 에타를
130800	130.80	통과했기 때문에 거의 확정이다라고
132560	132.56	보시면 되고 a c n 완전히
134120	134.12	100% 확정이다고 보시면 됩니다 자
136080	136.08	이렇게 두 번째로 사공에 들어가는
137400	137.40	신호선에 대해서이 많은 것들을 알아볼
139319	139.32	텐데 순서대로 쭉 갑니다 자 일단
141400	141.40	노선부터 어떻게 생겼는지를 알아야
143319	143.32	됩니다 노선을 굉장히 잘못 알고 계신
145160	145.16	분들이 많죠 흔히 여러분이 확실하게
146840	146.84	알고 있는 거는 이제 덕정 정기도
148400	148.40	양주 그다음에 의정부역 그고
149959	149.96	여기부터는 서울이요 도봉구의 창동
151760	151.76	그거도 광운대 청양리 하고 어 삼성
154280	154.28	가는 거 아니었어 왕심리 이런게
155920	155.92	있었나 요거 하나 어 뭐지 하는 분들
157400	157.40	있을 거고요 그다음 양제 과천 어
159360	159.36	인동원 그리고 이제 금정 어 의왕 어
161920	161.92	수원 이건 뭐야 거 상록수 안산이 뭐
164560	164.56	요런 것들이 있죠 아마 나머지는
166159	166.16	익숙하실 텐데 하나 둘 셋네 개 조금
168440	168.44	생소하신 분들도 계실 텐데 이제
170239	170.24	2021년도에이 gtxc 건설하는
172280	172.28	현대 건설의 국토부와 합의를 해서네
174519	174.52	개 정거장을 추가하기로 결정을
176440	176.44	했었어요 예전에 노선들을 보신 분들은
178519	178.52	추가된 정거장들이 인지하지 못하고
180519	180.52	계시고요 관심 없는 분들은 아예이
182200	182.20	노선 자체를 잘 모르시는 분들도
183599	183.60	계시죠 그래 GTX CN 경기도 북북
185879	185.88	거의 끝에 시작해서 완전 남부인
187680	187.68	수원까지 경기 북부부터 남부까지 그냥
