40	0.04	여러분들은 국민과자 하면은 뭐가
1680	1.68	떠오르세요? 저는 새육깡이 맞는 거
3280	3.28	같은데 기본 안주로 나오잖아요. 근데
5120	5.12	보니까 이게 원조가 일본이더라고요.
7279	7.28	말고도 우리가 수십년을 먹으면서
8880	8.88	추억이 된 과자들 중에서 일본 과자를
11040	11.04	따라하거나 배워서 만든게 굉장히
12639	12.64	많아요. 어, 우리의 추억들이다
14160	14.16	원산지가 일본이었다. 어,
15679	15.68	그렇더라고요. 아니, 아베라고 제목이
17520	17.52	걸려 있어 가지고 영상을 켠 건데
19080	19.08	과자 얘기는 하고 있으니까 잘못 켰나
20840	20.84	싶을 것 같아요. 근데 이게 다
22160	22.16	연관이 있습니다. 고래밥이라고
23800	23.80	아시죠? 이것도 모리나가라는 일본
25720	25.72	제과 업체에서 기술 제유로 가져온
27720	27.72	거예요. 여기 제품 중에 유명한게 또
29480	29.48	밀크 카라멜인데 요것도 한국의 기술
31480	31.48	제유로 들어와 있어요. 저 어릴
32920	32.92	적에도 어르신들이나 드시는 과자였는데
34879	34.88	저희 때는 마이주 같은 거
35920	35.92	먹었잖아요. 그 여자 친구들 가방에
37559	37.56	꼭 하나씩 들어 있고 이것도 원래
39040	39.04	모리나가에서 만든 하이추가 원조라고
40879	40.88	합니다.이 모리나가 제과 얘기를 왜
42680	42.68	하냐면은 여기 오너 집안의 장녀가
44760	44.76	아베신조의 부인이에요. [음악]
46239	46.24	특이한게이 부인이 한류 드라마 팬으로
48039	48.04	유명해요. 남편은 혐한 감정을 이끄는
50199	50.20	구구 정치인데 뭐 좀 이상한 조합인
52359	52.36	거 같아요. 근데 이분이 한국대라만
54199	54.20	재밌어요. 이렇게 얘기를 하면은 그구
55960	55.96	네티즌들이 막 욕을 바가지로 이렇게
57680	57.68	하거든요. 그 남편 얼굴에 먹칠한다
59440	59.44	뭐 이런 거죠. 가지고 선거에는
61399	61.40	K드라만 끊었습니다. 뭐 이렇게 몸을
63039	63.04	살리다가 상황이 조금 잠잠해지면은
65080	65.08	다시 본다고 말을 바꾸는 식으로
66439	66.44	이렇게 반복을 해 왔어요. 한국에서는
68240	68.24	나름 호감이 조금 있는 편이에요.
70159	70.16	근데 여기에도 반전이 있죠. 집안
72280	72.28	사업인 모리나가 그룹이 전범
73759	73.76	기업이거든요. 전쟁할 때 도시락이나
75600	75.60	과자 같은 거를 군수물자로 보급을 해
77320	77.32	왔어요. 그리고 조선인의 강제 동원에
80000	80.00	관여를 해왔다는 얘기도 있고요.
81520	81.52	어쨌든 아베의 철가가 전범 집안이라는
83520	83.52	건데 뭐 사실 이게 중요한 얘기는
85280	85.28	아니죠.
88600	88.60	아무래도 아베가 그를 대표하는
90200	90.20	정치인이다 보니까 침략을 받았던
92200	92.20	역사가 있는 한국이나 북한 중국에서는
94360	94.36	아베를 좋아하지 않죠. 공통적으로
96320	96.32	신사 참배 문제가 있고 한국에선
98040	98.04	위안부나 독 문제가 논란이 되고
99560	99.56	있죠. 근데 일본 내부에서는 아베가
101600	101.60	지지율도 좋고요. 굉장히 잘 나가는
103560	103.56	정치인이었습니다. 일본 역사상 가장
105560	105.56	오래 집권한 총리가 됐으니까 뭐
107280	107.28	엄청난 거죠. 오죽하면 아베가
108799	108.80	집권하는 동안에 한국에서는 대통령이네
110799	110.80	번이나 바뀌었어요. 굉장하죠. 그러면
112680	112.68	일본인들은 왜 이렇게 아베를
114119	114.12	지지했을까요? 일단은 출신 성분을
115960	115.96	조금 봐야 됩니다. 정치인들은 출신
117759	117.76	성분이 중요하죠. 우리도 뭐 TK다
119600	119.60	운동권이다 이런게 있지 않습니까?이
120960	120.96	이 아베 같은 경우는 유서 깊은 성골
123159	123.16	그구다 이렇게 보면 될 거 같은데
124840	124.84	일본은 야마구치연이라고 약간 시골
126759	126.76	지역이 있어요. 아베 집안이 대대로
128520	128.52	여기서 돼지로 살았거든요.이 연고
130319	130.32	덕분에 3대가이 지역구에 출마를 해
132239	132.24	가지고 국회의원이 됐어요. 아 신조랑
134480	134.48	그 아버지랑 할아버지까지 다. 특히이
136680	136.68	지역이 일본 정치나 역사에서는 굉장히
138959	138.96	중요한 지역인데 보통 그구 세력의
140800	140.80	발상지로 보거든요. 바로 여기서
142599	142.60	메이지 유신이 시작이 됐어요. 메이지
144360	144.36	유신이 뭐냐면은 일본이 근대화가 되는
146640	146.64	과정 전체를 뜻한다. 어, 이렇게
148319	148.32	보면 되는데이 근대화 전에 아시아
150239	150.24	정세가 조금 불쌍했어요. 영국이
152160	152.16	청나라와 무역을 해 가지고 적자를
153840	153.84	보니까 이거를 해결한다고 중국의
155680	155.68	앞편을 팔아먹었어요. 그러다가 앞편
157560	157.56	전쟁이 터졌는데 청나라가 쥐어
159680	159.68	터지죠. 일본은 놀랐고요. [음악]
161159	161.16	아니, 중국이 제일 센 줄 알았는데
162800	162.80	막고 들어왔으니까. 아니, 우리
164239	164.24	학교장이 지역한테 막고 들어왔잖아요.
166519	166.52	삥까지 뜯기고 홍콩을 또 빌려주고
168480	168.48	왔대요. 아, 언제 돌려 준다는데?
170080	170.08	아, 100년 뒤에 빌려준 거 맞아?
171920	171.92	이게 학교가 맛집으로 소문이 나면서
174000	174.00	이학교 저학교에서 수금을 하러
175480	175.48	나옵니다. 결국은 일본에도 미국이
177280	177.28	왔죠. 거대한 군함을 끌고 와 가지고
179239	179.24	협박을 합니다. 한고를 조금 쓰게 해
181080	181.08	달라고요. 자유롭게 내 것처럼.
182959	182.96	그렇게 불평등 조약을 맺게 되고요.
185680	185.68	그 일본에서도 이게 이제 분석을 해
187440	187.44	보는 거예요. 아, 우리 학교가
188720	188.72	어쩌다 이렇게 맛집이 됐을까? 우리는
190440	190.44	왜 이렇게 맛있을까? 어떻게 하면은
192200	192.20	먹이에서 포식자가 될 수 있을까?
194040	194.04	답안지를 보겠다고 유럽을 공부해
195840	195.84	보니까 곧 정치며 법제, 경제,
198239	198.24	산업, 기술, 군대 모든게 다
200200	200.20	근대화가 돼 있다는 거죠. 특히
201760	201.76	정치적으로는 중세 본건제를 끝냈어요.
203959	203.96	본건제는 지방 영주들이 힘이
205519	205.52	세잖아요. 그 대신에 강력한 왕권을
207799	207.80	중심으로 가는 중앙 집권 국가로
209720	209.72	넘어가게 된 거예요. 뭐 왕 아니면은
211560	211.56	대통령이나 수상 뭐 여러 가지가
212920	212.92	있겠죠. 어쨌든 그 덕분에 지방
214439	214.44	세력의 반란도 적어지고 자기들끼리 안
216519	216.52	싸우니까 국력을 하나로 모을 수가
218360	218.36	있고 외부로 침략할 수 있는 여력이
220439	220.44	생겼다는 거죠. 이게 세금도 지방
222080	222.08	정부를 패스하고 중앙에서 다 걷어
223519	223.52	버리니까 국가 단위로 큰 사업을
225280	225.28	버리기도 좋아요. 인프라도 깔고
227000	227.00	산업을 키우고 군대는 세지고. 근데
229040	229.04	일본은 그때에도 막부시되였거든요.
231239	231.24	여전히 본건제였어요. 야 이거 안
233200	233.20	되겠다. 우리도 천황을 구심점으로
235239	235.24	잡고 근대화를 통해서 강력한 군사
237480	237.48	강국으로 거듭나고 그 서양 것들이
239400	239.40	우리한테 했듯이 침략 전쟁을
240879	240.88	해야겠다라고 하면서 쿠대타를 일으켜
243319	243.32	가지고에도 막보를 무너뜨리죠.
244317	244.32	[음악]
245000	245.00	그렇게 일본이 근대화 개혁을 거치게
246840	246.84	되는데이 과정들을 통틀어서 메이드
248879	248.88	유신이라고 하는 거예요. 텐노헤이카
251040	251.04	반자이를 외치면서 가메카제가 자살
253280	253.28	공격을 했잖아요. 하필리면 천왕을
254920	254.92	외친 이유가 있는 거죠. 군국주의
256720	256.72	국가의 고심점이었으니까. 특히 일본은
258959	258.96	아시아의 패권 국가가 되고 싶었어요.
260959	260.96	그리고 대륙으로 나가는 길목에서
262680	262.68	한반도를 발판으로 쓰려고 했죠.
264560	264.56	실제로 일본은 목표를 달성했고요.
266440	266.44	제일 먼저 한반도를 침략을 했고요.
268320	268.32	청나라와 러시아를 차례대로
269639	269.64	쓰러뜨리면서 동아시아의 패권을
271479	271.48	장악하게 됐고 동아시아 지역의 상당
273440	273.44	부분을 차지하게 되죠. 이런 상황은
275160	275.16	일본이 폐전을 하고 나서야 끝이
276759	276.76	나고요. 어쨌든 메이지 유신 덕분에
278600	278.60	일본은 침략 전쟁을 통해서 패권
280639	280.64	국가로 거듭날 수 있었다는 건데
282440	282.44	중요한 건이 메이지 유신의 발상지가
284440	284.44	바로 앞에서 말한 야마구치 현이라는
286360	286.36	거예요. 아베 집안의 정치적인
288000	288.00	고향이고요. 특히이 지역 출신의
289759	289.76	요시다 쇼인이라는 사람이 메이지
291520	291.52	유신의 사상적 기반을 만들었고요.
293240	293.24	그의 제자들이 메이지 유신을 실행에
295000	295.00	옮겼고 나중에는 침략 전쟁을
296720	296.72	이끌었어요. 뭐 명성왕우 시혜를
298520	298.52	주도한 사람, 초대 조선 총덕을 지낸
300600	300.60	사람, 3일운동을 탄압한 사람,
302360	302.36	안중근 의사에게 저격을 당한 이토
304199	304.20	히러부이 다 쇼인의 제자들이고요.
306280	306.28	특히 아베의 외고조 할아버지 역시
308479	308.48	쇼인의 제자였어요. 경복궁을 무력으로
